PostId,positivity_score,negativity_score
34664001,0.021699819,0
34664052,0,0
34664087,0.016666667,0
34664109,0,0.014285714
34668377,0.026315789,0
34668403,0.017241379,0.00862069
34668419,0.010582011,0.007936508
34668429,0.090909091,0
34668452,0.006060606,0.012121212
34668467,0.014084507,0
34668493,0.024390244,0
34668509,0,0
34671864,0.023529412,0.011764706
34671872,0,0
34671874,0.036764706,0.014705882
34671909,0.060606061,0.03030303
34671922,0.021052632,0.010526316
34667609,0.015151515,0.007575758
34667633,0.002320186,0.002320186
34667169,0,0
34667170,0.027777778,0
34667184,0.01980198,0
34666312,0.01910828,0
34666313,0.002216476,0
34666387,0.018518519,0.00617284
34666389,0.024390244,0
34666439,0.015503876,0.007751938
34666446,0.012903226,0.006451613
34666448,0.036363636,0
34664112,0.027027027,0
34664136,0.020833333,0.013888889
34664146,0.1,0
34664153,0.01010101,0
34668518,0.08,0
34668535,0,0
34668543,0.032258065,0
34668546,0.011764706,0.003921569
34671924,0,0.011494253
34671934,0,0
34671940,0.005434783,0
34666490,0.023809524,0
34666498,0.065217391,0
34666505,0.044117647,0
34666606,0.020547945,0
34666620,0.003731343,0
34666623,0.004149378,0.004149378
34666632,0.015267176,0.015267176
34666646,0.056818182,0.045454545
34666674,0.12,0
34666713,0.056338028,0
34666716,0.015873016,0.007936508
34667635,0,0
34667642,0.01242236,0.00621118
34667676,0.015151515,0
34667684,0.038461538,0
34667236,0.038461538,0
34667237,0.042253521,0
34667261,0,0.038961039
34667270,0.042553191,0.021276596
34667318,0.048387097,0
34664171,0,0
34664204,0.031746032,0
34664221,0.035714286,0.035714286
34664230,0,0
34664237,0.05,0
34664244,0.007518797,0.015037594
34664261,0.017857143,0
34664311,0.047619048,0
34664318,0.00877193,0
34668579,0.06557377,0
34668620,0.018867925,0.018867925
34671957,0.101449275,0.15942029
34671959,0,0.029411765
34671981,0.043478261,0
34671999,0.0302267,0
34672014,0.013888889,0
34672058,0.03875969,0.023255814
34666740,0.027027027,0
34666746,0,0
34666756,0.075471698,0
34666765,0.038461538,0.038461538
34666772,0.031578947,0.031578947
34666790,0,0.02173913
34667700,0.0125,0
34667701,0.020547945,0
34667709,0.027777778,0.013888889
34667710,0,0.006756757
34672068,0.04,0
34672081,0.021978022,0
34672092,0.02173913,0.043478261
34672098,0.043859649,0.00877193
34667733,0.011111111,0
34667740,0.010526316,0
34667743,0.021052632,0
34666848,0.004132231,0.004132231
34666849,0,0
34666863,0.047619048,0.023809524
34664320,0.010989011,0
34664321,0.012269939,0
34664336,0,0.008196721
34668629,0.044444444,0
34668652,0.01618123,0.01618123
34667438,0.017241379,0
34667462,0.034482759,0.017241379
34667463,0.027777778,0.013888889
34667470,0.05,0.025
34672106,0.019607843,0
34672131,0.024390244,0.002217295
34672158,0,0
34672165,0,0
34672174,0.02173913,0
34672191,0.002254791,0
34672199,0.029411765,0
34672265,0.021126761,0.007042254
34672266,0.0625,0.03125
34672267,0,0
34667751,0.016393443,0
34667768,0.003558719,0
34667791,0.020100503,0.015075377
34667807,0.039735099,0
34667832,0.005263158,0.015789474
34666923,0.007662835,0.003831418
34666940,0.055045872,0
34668678,0.031746032,0
34668684,0.024561404,0.003508772
34667834,0,0.011764706
34667851,0.027932961,0.005586592
34667852,0.049180328,0.024590164
34667857,0.036764706,0.007352941
34667875,0.034883721,0
34664343,0.006944444,0
34664352,0.029761905,0.017857143
34664355,0.034482759,0
34667536,0,0
34667544,0,0
34667547,0.0016,0.008
34667577,0,0.009615385
34667679,0.005681818,0
34666941,0.010989011,0
34666947,0.016666667,0
34666948,0.051282051,0
34666965,0.033333333,0.022222222
34666973,0.001455604,0
34666990,0.008474576,0.033898305
34667882,0.047619048,0
34667885,0.018518519,0.00462963
34667893,0.037037037,0
34667901,0,0
34667908,0.015873016,0
34667910,0.08,0
34667924,0,0
34667711,0.012987013,0
34667731,0.044776119,0
34667744,0.013081395,0.005813953
34667746,0.024390244,0
34667748,0,0
34667798,0.041666667,0
34667805,0.013262599,0
34667813,0,0
34667823,0,0
34667830,0.007194245,0.007194245
34667837,0,0
34672325,0.079710145,0.050724638
34672335,0.01744186,0
34672374,0.031518625,0.014326648
34672390,0.285714286,0
34672391,0,0
34672434,0.039215686,0
34672450,0,0.006060606
34667005,0.004098361,0.008196721
34667030,0.03125,0
34667038,0.017964072,0
34667041,0.014285714,0.028571429
34667066,0,0.003968254
34667091,0.033707865,0
34668685,0.002695418,0.005390836
34668693,0.013043478,0.02173913
34668711,0,0
34668712,0.009345794,0
34668776,0,0
34668779,0.010830325,0.003610108
34667926,0.058333333,0.008333333
34667934,0,0
34667943,0.024691358,0
34664361,0.015151515,0
34664369,0.032967033,0.010989011
34664378,0,0.013513514
34664446,0.033333333,0
34672451,0.039370079,0.010498688
34672501,0.181818182,0
34668786,0,0
34668794,0.012738854,0.015923567
34668804,0,0
34667099,0,0
34667107,0.022222222,0
34667108,0.02764977,0.01843318
34667855,0,0
34667880,0,0.012048193
34667886,0,0
34667896,0.024539877,0.067484663
34667961,0,0.006666667
34667969,0.052631579,0
34667974,0.03960396,0
34672516,0,0
34672549,0,0
34672551,0.055045872,0
34672561,0.037735849,0.003773585
34664464,0,0
34664469,0.005319149,0
34664572,0.019607843,0
34664596,0,0
34668830,0.08,0
34668860,0,0
34668868,0.026431718,0.008810573
34668879,0,0.010752688
34668918,0.037634409,0.005376344
34668919,0.005405405,0
34668971,0.075757576,0
34667122,0.022522523,0
34667158,0.079268293,0.030487805
34668011,0.009009009,0.009009009
34668051,0.009049774,0.004524887
34667897,0.037037037,0
34667906,0.075949367,0
34667923,0,0
34667940,0,0
34667945,0.021978022,0.021978022
34667955,0.03030303,0.007575758
34667956,0,0.003472222
34667973,0,0
34667978,0.007712082,0
34667980,0.083333333,0
34667988,0,0
34667997,0.013513514,0
34672567,0,0
34672576,0,0
34672602,0.054545455,0.018181818
34672610,0,0
34672644,0,0.015625
34672651,0.029411765,0
34672661,0,0
34672691,0.049180328,0.032786885
34672726,0,0
34668986,0.008097166,0.006747638
34668994,0.016129032,0.016129032
34669036,0.020100503,0.005025126
34669044,0.056338028,0.014084507
34669046,0.125,0
34669062,0,0
34669088,0.08974359,0.025641026
34669102,0.006550218,0.002183406
34669130,0.033333333,0
34669162,0,0
34667175,0.014234875,0.017793594
34667232,0.043165468,0.007194245
34668058,0.042553191,0
34668066,0.003773585,0
34668109,0.019130435,0.026086957
34668133,0.03125,0.0625
34668135,0.005744125,0
34668158,0,0
34668170,0,0.005649718
34668175,0.041666667,0
34668176,0.054054054,0
34668235,0.015037594,0
34668250,0.023809524,0.011904762
34668267,0.027272727,0.009090909
34668269,0.04,0.013333333
34668032,0.004651163,0
34668040,0.00952381,0.038095238
34664597,0.004444444,0.004444444
34664638,0.04,0
34664662,0.043956044,0
34672736,0,0
34672741,0,0
34672785,0.0078125,0.013020833
34672817,0,0
34672818,0.024390244,0.024390244
34672825,0.023076923,0.015384615
34668270,0.043478261,0
34668278,0.123076923,0
34668292,0.055555556,0.027777778
34668295,0,0
34669164,0,0
34669172,0.009433962,0.009433962
34669195,0.015151515,0
34669203,0.008264463,0
34667242,0,0.013015184
34667265,0.036885246,0.06557377
34668072,0.015,0.005
34668098,0,0
34668156,0.003496503,0.003496503
34664669,0.013029316,0
34664680,0.014705882,0.073529412
34664705,0.043478261,0
34672833,0.020833333,0
34672836,0,0
34672862,0,0.025641026
34672887,0.083333333,0
34672926,0.015873016,0.015873016
34672986,0.035087719,0
34672987,0.069767442,0
34673010,0.009615385,0.019230769
34673053,0.021311475,0.003278689
34673084,0,0
34673092,0.017278618,0.004319654
34668310,0.078947368,0
34668318,0.037037037,0
34668333,0.012820513,0.025641026
34668368,0.047619048,0
34668484,0.008888889,0
34669213,0.022321429,0.017857143
34669228,0.04040404,0
34669255,0.03125,0
34667273,0.066666667,0
34667281,0,0
34667307,0.012578616,0
34667322,0.004545455,0
34667334,0.015037594,0.015037594
34667417,0.007272727,0.003636364
34664720,0.047619048,0
34664745,0.089552239,0
34664796,0.02970297,0
34664830,0.0657277,0
34668164,0.011389522,0.002277904
34668181,0.03960396,0.00990099
34668182,0.013493253,0.004497751
34668198,0.033333333,0.016666667
34668237,0.007462687,0.02238806
34668273,0,0.032258065
34668279,0.004491018,0.004491018
34668297,0.044444444,0
34668298,0,0.010869565
34668331,0,0
34668348,0.020866774,0.001605136
34668421,0.00591716,0.00591716
34673093,0.06557377,0
34673121,0,0.006289308
34673145,0.008888889,0.008888889
34668430,0.009433962,0.018867925
34668463,0.017699115,0.008849558
34668498,0,0
34668505,0.014925373,0
34667456,0.018867925,0
34667493,0.019230769,0
34667498,0.012552301,0.0041841
34667499,0.005617978,0.005617978
34667507,0.011111111,0.011111111
34667509,0.027777778,0
34668485,0.041666667,0.041666667
34668487,0.041025641,0
34668501,0.012539185,0.003134796
34669262,0,0
34669294,0.014563107,0
34664854,0,0.003717472
34664863,0,0
34664865,0.045454545,0
34664870,0,0.024390244
34664881,0,0
34664888,0,0
34664898,0.042253521,0.028169014
34667526,0.007936508,0.003968254
34667542,0.012345679,0.012345679
34664904,0.011787819,0.003929273
34664928,0.028985507,0.014492754
34664946,0.18018018,0
34664955,0,0
34673193,0,0
34673203,0,0.018957346
34673204,0.016666667,0
34669312,0.012048193,0
34669322,0,0
34669323,0.018518519,0
34669329,0.033536585,0.009146341
34668508,0.023809524,0
34668513,0,0
34668588,0.003134796,0
34668589,0,0
34668616,0.029126214,0.009708738
34668625,0.026315789,0.026315789
34668666,0.007556675,0.001259446
34668674,0.027777778,0
34668544,0.083333333,0
34668554,0.009090909,0
34668560,0.03125,0.015625
34668585,0,0
34668595,0.016393443,0.016393443
34668646,0,0
34668703,0.1,0
34668704,0,0
34668709,0.012690355,0
34667556,0.015625,0.015625
34667557,0.039473684,0.026315789
34667625,0.005730659,0.00286533
34664962,0.006993007,0
34665005,0,0.018181818
34665031,0,0
34665040,0.048192771,0.012048193
34665070,0.016483516,0.016483516
34665073,0.002654867,0.000884956
34665079,0,0
34665104,0.015748031,0.015748031
34673228,0,0
34673245,0,0
34673251,0,0
34669337,0.011764706,0
34669338,0.013888889,0.013888889
34669356,0.043478261,0.02173913
34669362,0.007751938,0
34669363,0.022222222,0
34669378,0.01863354,0
34668705,0.015151515,0
34668714,0.051948052,0.025974026
34668742,0.008,0
34668748,0,0
34668720,0.013071895,0.013071895
34668727,0.011494253,0
34668728,0,0
34667660,0,0
34667667,0.043478261,0
34667693,0.004545455,0
34667723,0.036363636,0.009090909
34667724,0,0
34667757,0.013513514,0
34667765,0.010416667,0
34665120,0.002283105,0.001141553
34665124,0.032786885,0
34665140,0.009803922,0.009803922
34665156,0.005649718,0.005649718
34673268,0.035087719,0
34673276,0.025316456,0
34673294,0.01510574,0
34669387,0.125,0
34669413,0,0
34669422,0.055555556,0
34669428,0,0
34669455,0,0
34669471,0.044444444,0
34669512,0.006622517,0
34669515,0.016949153,0
34669553,0.016736402,0
34668749,0.016129032,0
34668765,0.076923077,0
34668807,0.01010101,0.02020202
34668816,0,0.015873016
34668817,0.020408163,0.005102041
34667800,0,0.024193548
34667835,0.02173913,0.007246377
34667844,0.020979021,0
34668729,0,0.019230769
34668752,0,0
34668769,0.007915567,0.013192612
34668778,0.025423729,0.016949153
34668810,0.008849558,0
34668818,0.031578947,0
34668861,0.053571429,0.035714286
34668869,0.027027027,0
34665162,0.070588235,0
34665188,0.012307692,0.003076923
34668824,0.016949153,0
34668825,0,0
34668831,0.046511628,0
34668833,0.015625,0
34668840,0.038461538,0.005494505
34668872,0.034482759,0
34668900,0.028985507,0
34668907,0.142857143,0
34668908,0.06,0.006666667
34673295,0.029411765,0.009803922
34673387,0.055319149,0.004255319
34673396,0.004329004,0.095238095
34669565,0.010928962,0
34669570,0.020833333,0
34669614,0.045454545,0.022727273
34668911,0.047619048,0
34668913,0.016877637,0.008438819
34668930,0.018018018,0.009009009
34665189,0.058823529,0.014705882
34665241,0,0.028571429
34665313,0.010416667,0
34665315,0.005988024,0.005988024
34667860,0,0.025641026
34667874,0.055045872,0.009174312
34667916,0,0
34667925,0.03030303,0.02020202
34668915,0.024390244,0
34668925,0.047619048,0
34668956,0.007407407,0
34673420,0,0
34673460,0,0.007352941
34673479,0,0.023255814
34673505,0,0
34673510,0,0.012658228
34673519,0.023255814,0.011627907
34673571,0,0.029411765
34673602,0.022222222,0
34673619,0.050632911,0
34673647,0.06122449,0
34673663,0.00754717,0
34673664,0,0
34673687,0,0.010526316
34669624,0,0
34669632,0,0
34669654,0.03968254,0.015873016
34669671,0.008310249,0.002770083
34669707,0.017857143,0.008928571
34668996,0,0
34669052,0.071428571,0.023809524
34669061,0.025862069,0
34669069,0.01754386,0
34669765,0.126760563,0
34669780,0.014326648,0.004297994
34669787,0.043478261,0
34669848,0.042372881,0.016949153
34669849,0.114285714,0.028571429
34669888,0.038461538,0
34669955,0.015177066,0
34669963,0.090909091,0
34669988,0,0.016129032
34670016,0.009345794,0
34670065,0.02739726,0
34670082,0.071428571,0
34665323,0.034883721,0.011627907
34665332,0.006079027,0.003039514
34667932,0.01,0
34668019,0.034090909,0
34668077,0.030456853,0
34668957,0,0
34669006,0.018691589,0.009345794
34669026,0.034482759,0
34669034,0.266666667,0
34669059,0.027027027,0
34673721,0.016806723,0
34673722,0.043478261,0
34673752,0,0
34673822,0.008196721,0
34673854,0.021276596,0
34673869,0.017316017,0.004329004
34673879,0.016260163,0.008130081
34669068,0.02027027,0.006756757
34669075,0.027149321,0.013574661
34669072,0.076923077,0
34669119,0.015384615,0
34669120,0.007092199,0
34673903,0.003344482,0.003344482
34673920,0.013550136,0.002710027
34673923,0.038961039,0.012987013
34665347,0,0
34665366,0.040816327,0.020408163
34665396,0,0.01369863
34665406,0.020491803,0
34670083,0.011299435,0.053672316
34670157,0.170212766,0
34670163,0,0
34668084,0.020833333,0
34668118,0.028985507,0.014492754
34668126,0.010752688,0.010752688
34668144,0.018575851,0.003095975
34669116,0.025619488,0.000419992
34669132,0,0.127659574
34669183,0.034482759,0.034482759
34669191,0.008571429,0.002857143
34669215,0.003174603,0.041269841
34669129,0.036144578,0.012048193
34669153,0.16,0
34669170,0,0.005730659
34673936,0.02238806,0
34673947,0,0
34673979,0.011363636,0
34665438,0,0.142857143
34665447,0.012738854,0
34665448,0.007092199,0
34665472,0.007590133,0.007590133
34665475,0.052631579,0
34665481,0,0
34665491,0.035294118,0
34665540,0,0.04
34665548,0.022727273,0
34665549,0.005263158,0
34665556,0.037735849,0.056603774
34670174,0.016528926,0.008264463
34670214,0.01,0.01
34670216,0.028571429,0
34670240,0,0
34668184,0.010869565,0.010869565
34668186,0.009708738,0.009708738
34668192,0.0125,0.0125
34668217,0,0
34669218,0,0
34669248,0.021978022,0
34669285,0.041666667,0
34669315,0.024291498,0.012145749
34669317,0,0
34669327,0.006329114,0
34669359,0,0
34669368,0.016759777,0.044692737
34669179,0.016260163,0
34669180,0.04,0
34669189,0.036842105,0.026315789
34673988,0.022222222,0
34673997,0.018518519,0
34673998,0.03030303,0
34674013,0.029411765,0
34665564,0.037344398,0
34665581,0.029411765,0
34665599,0.016129032,0
34670280,0,0
34670284,0,0
34670322,0.037914692,0
34670331,0.111111111,0
34670348,0.037037037,0.018518519
34669393,0.03030303,0
34669418,0,0
34669441,0.024096386,0.024096386
34669451,0.004901961,0
34669458,0.014084507,0.003521127
34669576,0,0.008333333
34669592,0.05,0
34669593,0.033755274,0
34669239,0,0
34669245,0.00625,0.00625
34669279,0,0.012195122
34669287,0.001838235,0
34669311,0.025,0
34669346,0.00660066,0
34669355,0,0
34668242,0.02027027,0.006756757
34668243,0,0.055045872
34668252,0.009615385,0.009615385
34674020,0,0
34674023,0.01,0
34674039,0.037037037,0
34674045,0,0
34674055,0.0125,0
34674096,0.047619048,0.047619048
34674115,0.013333333,0
34674130,0.007751938,0
34674131,0.01369863,0.008219178
34674138,0,0
34674164,0.022556391,0
34674215,0.009174312,0
34674237,0.008928571,0
34674272,0.045454545,0
34674290,0,0.034482759
34674296,0.014084507,0.014084507
34674349,0,0
34674374,0.028205128,0
34674399,0.010899183,0.006811989
34674406,0,0
34674413,0.035714286,0
34674449,0.038961039,0.025974026
34674496,0.032608696,0.016304348
34674498,0.020833333,0.0625
34674558,0.032258065,0
34674572,0.021978022,0
34669370,0.102040816,0.020408163
34669395,0.005617978,0.039325843
34669412,0.011857708,0
34665623,0,0.032258065
34665625,0.007692308,0.003846154
34665648,0.027272727,0
34665650,0.020942408,0
34670366,0,0.043478261
34670373,0.03030303,0.045454545
34670374,0.003558719,0.010676157
34669608,0.044117647,0.014705882
34669618,0.002136752,0
34669644,0.064935065,0
34669659,0,0
34674598,0,0.015151515
34674632,0,0
34674657,0.005235602,0.005235602
34668275,0.013636364,0.004545455
34668287,0.063157895,0.005263158
34669437,0.007751938,0
34669439,0,0
34665666,0.017857143,0.035714286
34665682,0.03125,0.03125
34665690,0.008510638,0.004255319
34665724,0.005464481,0.005464481
34670406,0.010152284,0.005076142
34670409,0,0
34670458,0,0
34669669,0.011235955,0.02247191
34669694,0.03164557,0.006329114
34669703,0,0
34669464,0,0
34669479,0.066666667,0.044444444
34669490,0.015873016,0
34669498,0.153846154,0
34669528,0.055555556,0
34674663,0.025641026,0
34674692,0,0
34674698,0.076923077,0
34674699,0,0
34674708,0.011627907,0.011627907
34674723,0.039215686,0
34674724,0.029850746,0
34674725,0.006568144,0
34674733,0,0
34674739,0.052631579,0
34674781,0,0
34674782,0.012658228,0
34674817,0,0
34674833,0.074074074,0
34674834,0,0.045454545
34674865,0,0.083333333
34668319,0.03030303,0.015151515
34668328,0,0
34668345,0.042372881,0
34668359,0.01980198,0
34668367,0,0
34668387,0.039215686,0
34668394,0.019047619,0.00952381
34668412,0.038043478,0.005434783
34665747,0,0.037037037
34665756,0.031914894,0
34665765,0.011458333,0.001041667
34665766,0.041666667,0
34665800,0.028571429,0.028571429
34670465,0.038461538,0
34670482,0.017857143,0.017857143
34670498,0.078651685,0
34670518,0.017241379,0.00862069
34670526,0.053475936,0
34670533,0.047619048,0
34669719,0.045454545,0
34669753,0.079365079,0.015873016
34669770,0.020833333,0
34669784,0.020979021,0.006993007
34669795,0.032085561,0.016042781
34669834,0,0
34669868,0.006867608,0.000381534
34669869,0.034482759,0
34669892,0,0
34669901,0.011627907,0
34669903,0.013888889,0.013888889
34669927,0.034267913,0.003115265
34669580,0.068965517,0.011494253
34669605,0.028985507,0
34669648,0,0
34669672,0.026315789,0.00877193
34669673,0.010416667,0
34669704,0,0.004385965
34670548,0.035294118,0
34670601,0.011049724,0.011049724
34670624,0.010309278,0.020618557
34674873,0.02195122,0.007317073
34674899,0.026315789,0
34674915,0.042553191,0
34674916,0.013333333,0
34674923,0.010438413,0.004175365
34674924,0.010714286,0.003571429
34668428,0.025193798,0.003875969
34668436,0,0
34668445,0,0.006802721
34668461,0,0
34668468,0.107142857,0
34668476,0.048245614,0
34668519,0.005376344,0
34674948,0.071428571,0.006493506
34674967,0.21875,0.03125
34674982,0.008695652,0
34675006,0,0
34665806,0.04,0
34665824,0,0
34665842,0.001980198,0
34665874,0.025,0.008333333
34665914,0,0
34665923,0,0
34665931,0,0
34665950,0,0
34665951,0.020618557,0
34665964,0.009174312,0.004587156
34669928,0,0
34669942,0.023346304,0.003891051
34670012,0.012820513,0
34669705,0.006423983,0
34669772,0.083333333,0
34669782,0.046511628,0.007751938
34669798,0.038461538,0
34669804,0.033333333,0
34669805,0.018404908,0.006134969
34670641,0,0
34670643,0.0625,0.010416667
34670648,0,0.00862069
34670741,0.013422819,0.003355705
34670751,0.03125,0.015625
34668537,0.02259887,0.011299435
34668542,0.023965142,0
34668603,0.00990099,0.00990099
34668628,0,0
34668651,0.018867925,0
34668654,0,0
34675032,0.004854369,0
34675039,0.005681818,0.011363636
34675040,0.048387097,0.016129032
34675043,0,0.007518797
34675057,0.029411765,0.029411765
34668660,0,0.00862069
34668661,0,0
34668663,0.016260163,0
34668679,0,0
34665981,0,0
34666017,0,0
34666031,0.022727273,0.022727273
34666051,0.020812686,0.00099108
34666085,0.007968127,0
34670043,0.013333333,0.006666667
34670076,0.011764706,0
34670078,0,0
34670128,0.069767442,0.023255814
34669830,0,0.066666667
34669882,0.05,0
34669913,0,0
34669914,0.009345794,0.018691589
34669931,0,0.017241379
34669938,0.009803922,0.009803922
34669990,0.013157895,0
34669996,0.022883295,0.004576659
34669998,0,0
34669999,0,0.05
34675089,0.014742015,0.007371007
34675092,0,0
34675123,0.026548673,0.017699115
34675142,0.06779661,0.008474576
34670768,0.055555556,0
34670773,0,0
34670782,0,0.004405286
34668710,0.00952381,0.00952381
34668721,0.008797654,0
34666135,0,0
34666159,0,0.009389671
34670134,0.012195122,0.024390244
34670143,0.111111111,0
34670162,0.00862069,0.025862069
34670168,0.071428571,0.047619048
34670186,0.066666667,0
34670007,0,0
34670014,0,0
34670025,0.012578616,0
34668745,0,0
34668751,0,0
34668805,0.003745318,0.007490637
34668813,0.056074766,0
34668836,0.033653846,0.043269231
34668844,0.02020202,0
34668878,0.097560976,0.097560976
34668880,0,0.027777778
34668887,0.027027027,0.027027027
34668910,0.016042781,0
34675168,0.009708738,0.009708738
34675174,0.015873016,0
34675182,0.031746032,0
34675199,0.004545455,0
34666184,0,0
34666192,0,0
34666198,0,0
34666210,0,0
34670816,0,0
34670865,0.023391813,0.01754386
34670934,0.047619048,0.023809524
34670957,0,0
34670976,0.024590164,0.016393443
34671001,0.009615385,0
34671019,0.038461538,0
34671024,0.048192771,0.024096386
34671075,0,0.006060606
34670188,0.008196721,0
34670238,0,0.035714286
34670243,0.012295082,0
34670030,0.038461538,0
34670032,0.013888889,0.013888889
34670048,0,0
34670055,0,0
34670075,0,0
34670080,0.011235955,0
34670081,0.056603774,0
34670122,0.006872852,0
34670131,0.02020202,0
34668928,0.010810811,0
34668972,0,0
34668997,0.028571429,0.014285714
34675235,0.005208333,0.026041667
34675257,0.069767442,0.046511628
34675258,0.006896552,0.006896552
34666216,0.027777778,0
34666226,0,0
34666251,0.02,0
34666284,0.052631579,0
34666319,0.001949318,0
34666325,0,0
34666333,0.0129683,0.008645533
34666334,0.016666667,0
34671085,0,0.019230769
34671119,0.043478261,0.02173913
34671125,0,0
34671128,0.012658228,0.012658228
34671144,0,0
34670132,0,0.04
34670142,0.053571429,0
34670158,0.013888889,0.013888889
34670190,0.046979866,0
34670246,0.04040404,0
34670252,0.014925373,0
34670278,0.017369727,0
34670286,0.057142857,0
34670287,0.02173913,0.032608696
34666335,0.047619048,0
34666341,0.022058824,0
34666343,0.018518519,0
34666350,0.0125,0.004166667
34669045,0,0.038461538
34669060,0.012448133,0.001383126
34669078,0.006688963,0
34669087,0,0
34669096,0.08,0
34669128,0,0
34669145,0.027522936,0.009174312
34675284,0.038461538,0.012820513
34675315,0,0.015384615
34675323,0,0
34675334,0.037037037,0
34675367,0.071428571,0
34675368,0.046692607,0.001945525
34675390,0.006410256,0.006410256
34675393,0.023809524,0
34675401,0,0.022988506
34675402,0.010869565,0.010869565
34675419,0.058823529,0
34675434,0.007874016,0
34670198,0.015228426,0
34670224,0.066666667,0
34670231,0,0
34670233,0.004784689,0.014354067
34669178,0.007968127,0.017928287
34669187,0,0.015873016
34669194,0.051282051,0
34669229,0,0
34671175,0,0
34671185,0.004514673,0
34671193,0,0.014925373
34671218,0.090909091,0
34671220,0.017123288,0.003424658
34671226,0.1,0
34671268,0.05,0
34671293,0,0.0125
34671317,0,0
34671319,0,0.007751938
34670288,0.034482759,0
34670313,0.020833333,0.020833333
34670346,0.018518519,0.014814815
34675483,0.042553191,0.042553191
34675526,0.022222222,0.007407407
34675534,0,0
34675552,0.00462963,0.00462963
34675561,0,0.004926108
34675568,0.007092199,0.014184397
34675608,0.052631579,0
34666424,0.054545455,0.018181818
34666444,0,0
34666467,0.03125,0
34666519,0.017142857,0.011428571
34666527,0,0
34666569,0.024390244,0.012195122
34666591,0.032258065,0.005376344
34666600,0.018518519,0.018518519
34670234,0.125,0
34670241,0.01509434,0.003773585
34670242,0,0
34669256,0.051724138,0.017241379
34669269,0.007915567,0
34671351,0,0
34671352,0.011111111,0
34671369,0.011235955,0
34671370,0.009433962,0
34671409,0.016949153,0.008474576
34671425,0,0.022222222
34671442,0.022304833,0
34666625,0.025,0
34666628,0.041666667,0
34666644,0,0.066666667
34666677,0.010822511,0.004329004
34666720,0.021052632,0.021052632
34675611,0.071428571,0.047619048
34675617,0.01369863,0.00913242
34675651,0.02259887,0
34670360,0,0.0625
34670363,0.013986014,0
34670413,0.033333333,0.033333333
34670429,0,0
34671454,0,0
34671459,0.013513514,0.006756757
34671470,0.011627907,0
34671484,0,0
34671503,0.04,0
34671561,0.03030303,0
34671576,0.060240964,0
34671610,0.023809524,0
34671611,0.027027027,0.027027027
34671620,0.008695652,0.008695652
34670255,0.087649402,0
34670259,0.051282051,0
34670265,0.015748031,0
34669303,0.00407332,0.00203666
34669306,0.033057851,0
34669330,0.029411765,0
34669331,0,0
34669372,0.01,0
34669397,0.027777778,0.027777778
34669440,0.1,0
34669445,0.076923077,0
34669481,0.02739726,0.02739726
34669507,0.01754386,0
34669537,0.083333333,0
34669540,0.022099448,0.011049724
34669555,0.060240964,0
34666769,0.025510204,0.005102041
34666803,0,0
34666825,0.055555556,0.027777778
34666827,0.03125,0.010416667
34666837,0.023771791,0.004754358
34666844,0,0
34666870,0.008390542,0.000762777
34666875,0.026490066,0
34675659,0,0.009174312
34675668,0.044444444,0.059259259
34675691,0,0
34675727,0.013071895,0.013071895
34675733,0.076923077,0
34675735,0.006493506,0.003246753
34675736,0.024096386,0.012048193
34670430,0.024911032,0
34670438,0.057142857,0
34670453,0.026315789,0
34669556,0,0
34669557,0.021885522,0
34669571,0.029850746,0
34669579,0,0
34669581,0.008438819,0.004219409
34670333,0.024390244,0.024390244
34670356,0.023809524,0
34670357,0,0
34670359,0.03125,0.015625
34670375,0.02247191,0
34671651,0.027027027,0.013513514
34671659,0.025,0.025
34671669,0,0.018867925
34671686,0.113636364,0
34671709,0,0
34671726,0.025,0
34669587,0.007633588,0
34669604,0.020408163,0.020408163
34669622,0.011363636,0
34669681,0.01529052,0
34669682,0.002762431,0
34669698,0.030769231,0.015384615
34669723,0.004683841,0
34670390,0.022222222,0.005555556
34670432,0,0
34670433,0.014388489,0
34670450,0,0.0625
34670508,0.043478261,0
34670540,0,0
34670551,0,0
34675758,0.019230769,0
34675761,0.034883721,0.023255814
34675833,0.051724138,0
34675858,0.019736842,0.013157895
34671734,0.013888889,0
34671770,0.083333333,0
34671812,0,0
34671835,0.031578947,0.031578947
34675870,0.037037037,0.012345679
34675877,0.016393443,0
34675878,0.01986755,0.006622517
34675883,0,0
34666886,0.013157895,0
34666901,0.037735849,0.012578616
34666935,0.017241379,0
34670583,0.016129032,0.008064516
34670584,0,0.004464286
34670455,0.059322034,0.025423729
34670487,0.017035775,0.005110733
34670539,0,0
34670545,0.012048193,0.004016064
34669749,0.018181818,0.036363636
34669754,0.011904762,0.011904762
34669757,0.076923077,0.025641026
34669824,0.004651163,0.004651163
34671862,0,0
34671868,0.032967033,0
34671886,0.008505468,0
34671893,0.006369427,0.006369427
34671938,0,0.0125
34671944,0.00660066,0.00330033
34671954,0,0
34675912,0,0
34675917,0.037037037,0
34675943,0.036231884,0.009057971
34675969,0.016042781,0.010695187
34675970,0.032258065,0.006451613
34670599,0,0
34670609,0.051724138,0.051724138
34670649,0.008064516,0.004032258
34670660,0,0
34666943,0.003875969,0
34667029,0.066666667,0
34667035,0.018691589,0.037383178
34670552,0.027777778,0
34670554,0.011904762,0
34670563,0.037037037,0
34670570,0,0
34670585,0.011764706,0.005882353
34670589,0.016393443,0
34670602,0,0
